,datetime,close,ric_call,ric_put,ric_call_rev,ric_put_rev,delivery_date,T,r,c,p,p_rev,c_rev,q,iv_call,iv_put,iv_call_ref,iv_put_ref,pc,pc_ref
91,2022-06-08,22014.59,HSI22000L2.HF,HSI22000X2.HF,HSI21800L2.HF,HSI21800X2.HF,2022-12-31,0.5643835616438356,0.016416902191971252,1358,1677,1575,1463,0.033442212888193,0.22367684098413185,0.2429770277814946,0.23533271,0.0,-0.0792373521944506,inf
92,2022-06-09,21869.05,HSI22000L2.HF,HSI22000X2.HF,HSI21800L2.HF,HSI21800X2.HF,2022-12-31,0.5616438356164384,0.01632846211210911,1314,1696,1592,1408,0.044762914649647975,0.23904928959860822,0.22475542016592678,0.23477695,0.0,0.06343260871988732,inf
93,2022-06-10,21806.18,HSI21600L2.HF,HSI21600X2.HF,HSI21800L2.HF,HSI21800X2.HF,2022-12-31,0.5589041095890411,0.016314393614166364,1484,1527,1630,1381,0.027555244694050792,0.2269302006258652,0.24451448399207662,0.2393706,0.23544474999999998,-0.07173609597455943,0.01663010188594516
94,2022-06-13,21067.58,HSI21200L2.HF,HSI21200X2.HF,HSI21000L2.HF,HSI21000X2.HF,2022-12-31,0.5506849315068493,0.01649825228884693,1313,1782,1654,1412,0.04896744691334673,0.25272688227333184,0.24742055842494765,0.24540279,0.24292957999999998,0.02138444813289242,0.010152806101967338
95,2022-06-14,21067.99,HSI21000L2.HF,HSI21000X2.HF,HSI20800L2.HF,HSI20800X2.HF,2022-12-31,0.547945205479452,0.01808311055858392,1423,1650,1560,1523,0.03292992841979126,0.24084204910079168,0.2613945919561229,0.25393585,0.25010028,-0.07840959073331066,0.015291365925305112
96,2022-05-03,21101.89,HSI21000L2.HF,HSI21000X2.HF,HSI20800L2.HF,HSI20800X2.HF,2022-12-31,0.663013698630137,0.013689126417724936,1501,1861,1768,1600,0.0395250875104241,0.24224484952026626,0.2581057389652824,0.25232122,0.25153877999999996,-0.06124562841895942,0.003099704185727248
97,2022-05-04,20869.52,HSI21000L2.HF,HSI21000X2.HF,HSI20800L2.HF,HSI20800X2.HF,2022-12-31,0.6602739726027397,0.013828703822710259,1359,1968,1868,1455,0.053294969830522614,0.2518429681075002,0.2438334352959787,0.25232122,0.25153877999999996,0.03273572454790408,0.003099749203530733
98,2022-05-05,20793.4,HSI21000L2.HF,HSI21000X2.HF,HSI21200L2.HF,HSI21200X2.HF,2022-12-31,0.6575342465753424,0.014373952537608582,1297,1992,2105,1208,0.06601179009805559,0.2596078526364885,0.2287437358748073,0.25232122,0.2437182,0.1344608419436777,0.03517817330669537
99,2022-05-06,20001.96,HSI20200L2.HF,HSI20200X2.HF,HSI20000L2.HF,HSI20000X2.HF,2022-12-31,0.6547945205479452,0.014675934259096324,1352,1999,1894,1450,0.05977745855094619,0.27064872708742344,0.2503456858610884,0.25777021,0.25657904,0.08078853237113992,0.004625738067255636
100,2022-05-10,19633.69,HSI19400L2.HF,HSI19400X2.HF,HSI19600L2.HF,HSI19600X2.HF,2022-12-31,0.6438356164383562,0.015471460965524554,1564,1812,1920,1458,0.0419743628206659,0.26337906531992167,0.28807409848835674,0.27378059,0.28115448,-0.08539106242192152,-0.02612045800591689
101,2022-05-11,19824.57,HSI19800L2.HF,HSI19800X2.HF,HSI19600L2.HF,HSI19600X2.HF,2022-12-31,0.6410958904109589,0.01592390164449809,1490,1866,1767,1560,0.042027054880405104,0.2638850529798009,0.2760059837115527,0.27246375,0.27078717,-0.043748580931289416,0.006167063117693106
102,2022-05-12,19380.34,HSI19600L2.HF,HSI19600X2.HF,HSI19400L2.HF,HSI19400X2.HF,2022-12-31,0.6383561643835617,0.016507362316599095,1344,2048,1941,1438,0.06572055382468606,0.28464441052849265,0.2666095746056708,0.2745766,0.27619405,0.06736329034969679,-0.005832690356990411
103,2022-05-13,19898.77,HSI19800L2.HF,HSI19800X2.HF,HSI19600L2.HF,HSI19600X2.HF,2022-12-31,0.6356164383561644,0.017323336349218843,1478,1831,1732,1579,0.042321582629627784,0.2558215211826511,0.2786522899479423,0.27205321,0.27078717,-0.08163653311208507,0.0046571484000548224
104,2022-05-16,19950.21,HSI20000L2.HF,HSI20000X2.HF,HSI20200L2.HF,HSI20200X2.HF,2022-12-31,0.6273972602739726,0.01826954145083521,1443,1871,1953,1349,0.051241373375488695,0.2692387696425347,0.26513916368525037,0.2713647,0.2692257,0.015404024927373694,0.007914585485959247
105,2022-05-17,20602.52,HSI20400L2.HF,HSI20400X2.HF,HSI20200L2.HF,HSI20200X2.HF,2022-12-31,0.6246575342465753,0.018963865057108488,1537,1721,1636,1643,0.03367350066863844,0.24098509806396184,0.27227120153402073,0.26849582,0.2594113,-0.11453838287995366,0.03489075679015108
106,2022-05-18,20644.28,HSI20600L2.HF,HSI20600X2.HF,HSI20800L2.HF,HSI20800X2.HF,2022-12-31,0.6219178082191781,0.01918658592786241,1407,1828,1933,1320,0.05220090359038895,0.2502642318203983,0.25824560404961205,0.25699586,0.25346938,-0.030804340085026527,0.013865612565073127
107,2022-05-19,20120.68,HSI20200L2.HF,HSI20200X2.HF,HSI20000L2.HF,HSI20000X2.HF,2022-12-31,0.6191780821917808,0.019203730425410025,1387,1882,1793,1492,0.052925174331286684,0.26219315984201075,0.26313822511330903,0.26630981,0.25948055,-0.003578772026379684,0.026224030392659525
108,2022-05-20,20717.24,HSI20600L2.HF,HSI20600X2.HF,HSI20400L2.HF,HSI20400X2.HF,2022-12-31,0.6164383561643836,0.01917240498072577,1457,1792,1693,1567,0.04454251407913284,0.24558892768229929,0.2667083289931881,0.25759888,0.25957862,-0.07892980288399032,-0.0076006830811766735
109,2022-05-23,20470.06,HSI20600L2.HF,HSI20600X2.HF,HSI20400L2.HF,HSI20400X2.HF,2022-12-31,0.6082191780821918,0.019150519295130723,1360,1863,1764,1441,0.05370002142123969,0.25964210834742546,0.25214698958991605,0.25991007,0.25390778,0.029625232683536007,0.023559750077541297
110,2022-05-24,20112.1,HSI20200L2.HF,HSI20200X2.HF,HSI20400L2.HF,HSI20400X2.HF,2022-12-31,0.6054794520547945,0.01915564046561151,1384,1830,1937,1292,0.060687253695804425,0.2719866381582097,0.2496034949354075,0.25941563,0.25590356,0.08935433860927455,0.013677970877385981
111,2022-05-25,20171.27,HSI20200L2.HF,HSI20200X2.HF,HSI20000L2.HF,HSI20000X2.HF,2022-12-31,0.6027397260273972,0.019004515266988244,1372,1810,1705,1496,0.05109805273525171,0.2566870435971726,0.261235443631324,0.26380166,0.25590356,-0.017353058553546075,0.0307574623468283
112,2022-05-26,20116.2,HSI20200L2.HF,HSI20200X2.HF,HSI20000L2.HF,HSI20000X2.HF,2022-12-31,0.6,0.018960826259934633,1320,1815,1705,1433,0.05295912567705746,0.25469162796277667,0.2564441088108374,0.26380166,0.25590356,-0.00681156101952507,0.030757944023375616
113,2022-05-27,20697.36,HSI20600L2.HF,HSI20600X2.HF,HSI20800L2.HF,HSI20800X2.HF,2022-12-31,0.5972602739726027,0.01895913440114604,1442,1635,1741,1350,0.03893751110173346,0.2423350080509148,0.24981020853644442,0.24836121,0.25760475,-0.02983480926466331,-0.035770569569304356
114,2022-05-30,21123.93,HSI21000L2.HF,HSI21000X2.HF,HSI21200L2.HF,HSI21200X2.HF,2022-12-31,0.589041095890411,0.018987998685902265,1431,1625,1714,1350,0.03453540809266927,0.23103617240902904,0.2509926928922514,0.24605892999999998,0.24214521,-0.07929326131294745,0.01611510241115366
115,2022-05-31,21415.2,HSI21200L2.HF,HSI21200X2.HF,HSI21400L2.HF,HSI21400X2.HF,2022-12-31,0.5863013698630137,0.01900734778616421,1561,1529,1622,1452,0.019893754140164425,0.22683828954947854,0.2533751314058647,0.2434316,0.0,-0.10445497736029874,inf
116,2022-06-01,21294.94,HSI21400C3.HF,HSI21400O3.HF,HSI21200C3.HF,HSI21200O3.HF,2023-03-31,0.8301369863013699,0.022216335249758336,1564,1983,1847,1685,0.037886817755358716,0.2308995634923772,0.2369891728538377,0.0,0.0,-0.025599848039007278,
117,2022-06-02,21082.13,HSI21000C3.HF,HSI21000O3.HF,HSI21200C3.HF,HSI21200O3.HF,2023-03-31,0.8273972602739726,0.022089071401411836,1656,1860,1944,1578,0.033731643945384325,0.2301779583719896,0.24180111947930508,0.0,0.0,-0.04788932077368324,
118,2022-06-06,21653.9,HSI21400C3.HF,HSI21400O3.HF,HSI21600C3.HF,HSI21600O3.HF,2023-03-31,0.8164383561643835,0.021971103328645155,1779,1741,1831,1673,0.020362618638204568,0.21492072688878797,0.24653558123395247,0.0,0.0,-0.12780435323517825,
119,2022-06-07,21531.67,HSI21600C3.HF,HSI21600O3.HF,HSI21400C3.HF,HSI21400O3.HF,2023-03-31,0.8136986301369863,0.021971893650705544,1571,1925,1828,1672,0.03999341245148596,0.23194796673787924,0.22914717182134006,0.0,0.0,0.012178435088912476,
120,2022-06-08,22014.59,HSI22000C3.HF,HSI22000O3.HF,HSI21800C3.HF,HSI21800O3.HF,2023-03-31,0.810958904109589,0.021737983232639643,1648,1923,1796,1741,0.03027556898161327,0.22185502504668772,0.24005840167268927,0.23635622,0.23013727,-0.07556671769773127,0.026922261052871876
121,2022-06-09,21869.05,HSI22000C3.HF,HSI22000O3.HF,HSI21800C3.HF,HSI21800O3.HF,2023-03-31,0.8082191780821918,0.021593493326139718,1583,1932,1848,1683,0.04024277461541644,0.23491631723961753,0.2215899604803922,0.23635622,0.23013727,0.05992285104415207,0.026922600146680686
122,2022-06-10,21806.18,HSI21600C3.HF,HSI21600O3.HF,HSI21800C3.HF,HSI21800O3.HF,2023-03-31,0.8054794520547945,0.021312217534873387,1772,1781,1863,1673,0.025708861353189467,0.2243574600627585,0.24228543277770298,0.0,0.0,-0.07373560101191678,
123,2022-06-13,21067.58,HSI21200C3.HF,HSI21200O3.HF,HSI21000C3.HF,HSI21000O3.HF,2023-03-31,0.7972602739726027,0.021589977933724386,1600,2007,1873,1701,0.039780744570909424,0.2463449134243029,0.2434125198344402,0.0,0.0,0.01199880737859571,
124,2022-06-14,21067.99,HSI21000C3.HF,HSI21000O3.HF,HSI20800C3.HF,HSI20800O3.HF,2023-03-31,0.7945205479452054,0.023429811749596886,1717,1860,1748,1846,0.025352080485532526,0.23205438398862657,0.2564871545854606,0.0,0.0,-0.09490221908917873,
125,2022-05-03,21101.89,HSI21000C3.HF,HSI21000O3.HF,HSI20800C3.HF,HSI20800O3.HF,2023-03-31,0.9095890410958904,0.017660698640294095,1754,2050,1952,1857,0.03257199135840965,0.23583256036022793,0.2508277848021835,0.24741786000000002,0.23954273,-0.05952333871724724,0.03272584173947046
126,2022-05-04,20869.52,HSI21000C3.HF,HSI21000O3.HF,HSI20800C3.HF,HSI20800O3.HF,2023-03-31,0.9068493150684932,0.0178018207187022,1622,2156,2051,1720,0.04216204894359329,0.24558919693075162,0.23994590112343864,0.24741786000000002,0.23954273,0.02341326052064141,0.032726292215824015
127,2022-05-05,20793.4,HSI21000C3.HF,HSI21000O3.HF,HSI21200C3.HF,HSI21200O3.HF,2023-03-31,0.9041095890410958,0.01858872682416607,1512,2207,2316,1423,0.056203364864200335,0.251512014831536,0.22584205779673894,0.24741786000000002,0.23954273,0.1131502395594286,0.03272674269725817
128,2022-05-06,20001.96,HSI20200C3.HF,HSI20200O3.HF,HSI20000C3.HF,HSI20000O3.HF,2023-03-31,0.9013698630136986,0.01908822778858154,1569,2215,2112,1667,0.05201687046137081,0.26234209188147584,0.24522255227925643,0.0,0.23563457,0.06946386216785205,-1.0
129,2022-05-10,19633.69,HSI19400C3.HF,HSI19400O3.HF,HSI19600C3.HF,HSI19600O3.HF,2023-03-31,0.8904109589041096,0.02005173173946213,1793,2040,2140,1677,0.039400789447415464,0.2581482932187781,0.2788809720518638,0.0,0.0,-0.07396076393987494,
130,2022-05-11,19824.57,HSI19800C3.HF,HSI19800O3.HF,HSI19600C3.HF,HSI19600O3.HF,2023-03-31,0.8876712328767123,0.020533436244920426,1717,2081,1983,1817,0.03699307764334233,0.25452769533081104,0.26923183624643804,0.0,0.0,-0.05434638182023288,
131,2022-05-12,19380.34,HSI19600C3.HF,HSI19600O3.HF,HSI19400C3.HF,HSI19400O3.HF,2023-03-31,0.8849315068493151,0.021133679258932996,1567,2253,2150,1662,0.05588387947335007,0.2747635426916724,0.25949201193352284,0.0,0.0,0.05853381849293493,
132,2022-05-13,19898.77,HSI19800C3.HF,HSI19800O3.HF,HSI19600C3.HF,HSI19600O3.HF,2023-03-31,0.8821917808219178,0.021982067583344846,1716,2046,1951,1816,0.03891465408711505,0.2506430836308466,0.2697923399899245,0.0,0.0,-0.07063805030365722,
133,2022-05-16,19950.21,HSI20000C3.HF,HSI20000O3.HF,HSI20200C3.HF,HSI20200O3.HF,2023-03-31,0.873972602739726,0.02310818761571489,1682,2046,2149,1585,0.04462921797825916,0.2607591148475674,0.25389494829844433,0.0,0.0,0.026903600509545544,
134,2022-05-17,20602.52,HSI20400C3.HF,HSI20400O3.HF,HSI20200C3.HF,HSI20200O3.HF,2023-03-31,0.8712328767123287,0.023896542373734717,1806,1920,1827,1911,0.029923982707490256,0.23639834702396956,0.26430754508279736,0.0,0.0,-0.10514064185387129,
135,2022-05-18,20644.28,HSI20600C3.HF,HSI20600O3.HF,HSI20800C3.HF,HSI20800O3.HF,2023-03-31,0.8684931506849315,0.024038192443604462,1658,2033,2139,1559,0.045988897259383196,0.2455383843672505,0.25050353180770696,0.0,0.0,-0.019733460305855766,
136,2022-05-19,20120.68,HSI20200C3.HF,HSI20200O3.HF,HSI20000C3.HF,HSI20000O3.HF,2023-03-31,0.8657534246575342,0.023972963313214416,1636,2091,1991,1737,0.04536224626010335,0.2549665962143767,0.257157615048487,0.0,0.0,-0.008480083122363813,
137,2022-05-20,20717.24,HSI20600C3.HF,HSI20600O3.HF,HSI20400C3.HF,HSI20400O3.HF,2023-03-31,0.863013698630137,0.023913660949271196,1711,1985,1890,1813,0.03916967723971175,0.24011005871762522,0.2567920120458085,0.0,0.0,-0.06468464164057341,
138,2022-05-23,20470.06,HSI20600C3.HF,HSI20600O3.HF,HSI20400C3.HF,HSI20400O3.HF,2023-03-31,0.8547945205479452,0.02382284908988163,1602,2066,1966,1701,0.045058493541552676,0.25016080179320666,0.2468405136510601,0.0,0.0,0.013391689544286045,
139,2022-05-24,20112.1,HSI20200C3.HF,HSI20200O3.HF,HSI20400C3.HF,HSI20400O3.HF,2023-03-31,0.852054794520548,0.023809444293706183,1624,2034,2137,1528,0.05139519116798841,0.2626511248096267,0.24375303449216038,0.25272685,0.0,0.07716429001858915,inf
140,2022-05-25,20171.27,HSI20200C3.HF,HSI20200O3.HF,HSI20000C3.HF,HSI20000O3.HF,2023-03-31,0.8493150684931506,0.02366794174864337,1617,2008,1904,1722,0.04482859362822731,0.25035521760119894,0.25185626390957566,0.25272685,0.0,-0.00593346127091765,inf
141,2022-05-26,20116.2,HSI20200C3.HF,HSI20200O3.HF,HSI20000C3.HF,HSI20000O3.HF,2023-03-31,0.8465753424657534,0.02361550056265152,1579,2015,1915,1677,0.04569586919737835,0.25018903035202195,0.2485980318782345,0.25272685,0.0,0.006371761939132359,inf
142,2022-05-27,20697.36,HSI20600C3.HF,HSI20600O3.HF,HSI20800C3.HF,HSI20800O3.HF,2023-03-31,0.8438356164383561,0.023620662647512468,1699,1856,1955,1595,0.0360385742580992,0.2385043802324457,0.24408967583824243,0.0,0.0,-0.02278969095750505,
143,2022-05-30,21123.93,HSI21000C3.HF,HSI21000O3.HF,HSI21200C3.HF,HSI21200O3.HF,2023-03-31,0.8356164383561644,0.023633388691757507,1704,1834,1929,1594,0.03298936547710879,0.2302266940605095,0.24232481877371456,0.0,0.0,-0.04973640252514311,
144,2022-05-31,21415.2,HSI21200C3.HF,HSI21200O3.HF,HSI21400C3.HF,HSI21400O3.HF,2023-03-31,0.8328767123287671,0.02366707463701123,1748,1805,1846,1646,0.025985640414956775,0.21899593717720983,0.24912703534527042,0.0,0.0,-0.12051698496963126,
145,2022-06-01,21294.94,HSI21400F3.HF,HSI21400R3.HF,HSI21200F3.HF,HSI21200R3.HF,2023-06-30,1.0794520547945206,0.02556101590684534,1685,2236,2135,1785,0.046059281400096665,0.22962707202570387,0.22908714195491,0.0,0.0,0.0023457316372761383,
146,2022-06-02,21082.13,HSI21000F3.HF,HSI21000R3.HF,HSI21200F3.HF,HSI21200R3.HF,2023-06-30,1.0767123287671232,0.02549141541364809,1809,2103,2203,1708,0.04037772158290932,0.23007671430709742,0.23580740559683686,0.0,0.0,-0.02418577727094895,
147,2022-06-06,21653.9,HSI21400F3.HF,HSI21400R3.HF,HSI21600F3.HF,HSI21600R3.HF,2023-06-30,1.0657534246575342,0.025419372826406703,1900,1962,2056,1792,0.0288966441649569,0.21105283248076143,0.23808918873266485,0.0,0.0,-0.11307831084780695,
148,2022-06-07,21531.67,HSI21600F3.HF,HSI21600R3.HF,HSI21400F3.HF,HSI21400R3.HF,2023-06-30,1.063013698630137,0.025372966463033005,1682,2180,2080,1784,0.04547381322464544,0.22597103202003455,0.22459687237541853,0.0,0.0,0.006090796832711964,
149,2022-06-08,22014.59,HSI22000F3.HF,HSI22000R3.HF,HSI21800F3.HF,HSI21800R3.HF,2023-06-30,1.0602739726027397,0.02518956226115873,1759,2178,2079,1860,0.03891725484810659,0.21824624159428174,0.2324987209390401,0.0,0.0,-0.06103535205524313,
150,2022-06-09,21869.05,HSI22000F3.HF,HSI22000R3.HF,HSI21800F3.HF,HSI21800R3.HF,2023-06-30,1.0575342465753426,0.02514665583859687,1747,2210,2108,1846,0.04370075321554595,0.2317282853318576,0.22258973549069647,0.0,0.0,0.04086548401638579,
151,2022-06-10,21806.18,HSI21600F3.HF,HSI21600R3.HF,HSI21800F3.HF,HSI21800R3.HF,2023-06-30,1.0547945205479452,0.025130370418966853,1904,2046,2144,1802,0.035283303250747265,0.22301058700264198,0.23664024568081066,0.0,0.0,-0.057337501875476815,
152,2022-06-13,21067.58,HSI21200F3.HF,HSI21200R3.HF,HSI21000F3.HF,HSI21000R3.HF,2023-06-30,1.0465753424657533,0.025388662974015864,1724,2288,2186,1819,0.04837215469208016,0.2437067819260325,0.23728002280954397,0.0,0.0,0.02694696431608845,
153,2022-06-14,21067.99,HSI21000F3.HF,HSI21000R3.HF,HSI20800F3.HF,HSI20800R3.HF,2023-06-30,1.0438356164383562,0.0263735405025482,1885,2104,2008,1989,0.03318384988765086,0.23207735193181714,0.2490474979816397,0.0,0.0,-0.06780989329436804,
