datetime,close,low,high,open,spc,rsq
2009-01-21,12583.63,12439.13,12762.54,12534.6,0.0038142520602643414,0.0061749867007448375
2009-01-22,12657.99,12657.1,12895.25,12844.37,-0.008880917696661888,0.07080303123022107
2009-01-23,12578.6,12469.84,12734.8,12542.01,0.0028863135026309583,0.004395833049854477
2009-01-29,13154.43,13109.27,13560.07,13560.07,0.011524010533522042,0.041331857778641505
2009-01-30,13278.21,12899.57,13390.12,12958.08,-0.037376693838196466,0.6451741416580834
2009-02-02,12861.49,12733.35,13239.5,13194.0,-0.03271830657870202,0.5222784017266618
2009-02-03,12776.89,12729.04,13065.97,12991.49,-0.03357936202731515,0.4916482562045255
2009-02-04,13063.89,12975.3,13108.74,13029.42,-0.04851469062209827,0.9244540611592962
2009-02-05,13178.9,13018.64,13492.53,13084.79,-0.04786203824009822,0.8422441730418049
2009-02-06,13655.04,13322.62,13660.24,13535.76,0.03974772959890208,0.1747243490347833
2009-02-09,13769.06,13561.54,13865.59,13865.59,-0.019375785478972844,0.4057274284349444
2009-02-10,13880.64,13663.41,13976.31,13787.12,-0.039289227061743766,0.8033568711178333
2009-02-11,13539.21,13363.06,13600.02,13546.14,-0.04205106957014376,0.8313583786703502
2009-02-12,13228.3,13174.01,13478.66,13439.58,-0.02512045530991813,0.7044582650469279
2009-02-13,13554.67,13314.02,13576.32,13314.81,-0.03680928231467159,0.7322627460235367
2009-02-16,13455.88,13257.35,13559.82,13559.82,-0.04696072362228062,0.9272507676969527
2009-02-17,12945.4,12933.91,13195.51,13195.51,-0.03642974786927962,0.5405210673280005
2009-02-18,13016.0,12712.33,13031.28,12783.79,-0.04941957409212478,0.820288378406174
2009-02-19,13023.36,12788.08,13055.72,12873.1,-0.03103267375957275,0.5040857160756342
2009-02-20,12699.17,12669.57,12816.79,12719.14,-0.039285426132076966,0.5520525727559068
2009-02-23,13175.1,12777.96,13207.98,12777.96,-0.04328350947630132,0.8846607052673671
2009-02-24,12798.52,12634.84,12814.37,12789.29,-0.04329320403906639,0.8377677707871748
2009-02-25,13005.08,12858.28,13148.31,12979.86,-0.0059714911296530546,0.02168590792917846
2009-02-26,12894.94,12691.96,13071.58,13070.41,-0.019516403979580974,0.8133530708223063
2009-02-27,12811.57,12799.81,13032.3,12929.99,-0.0033625633833631783,0.0050694715718271775
2009-03-02,12317.46,12296.86,12576.45,12522.61,0.006907898368435203,0.05980881830442208
2009-03-03,12033.88,11849.17,12192.35,11967.07,-0.014089299352687809,0.42287489002706635
2009-03-04,12331.15,11880.17,12423.69,11880.17,-0.026403008160565306,0.7666170732835056
2009-03-05,12211.24,12163.55,12488.33,12488.33,-0.03847660393018632,0.6621984185114328
2009-03-06,11921.52,11921.52,12146.16,12041.82,-0.008737541979240659,0.29334994969272354
2009-03-09,11344.58,11344.58,11927.89,11872.46,0.011973770746277632,0.13783295140856916
2009-03-10,11694.05,11542.88,11747.11,11542.88,-0.02853940633563154,0.6274107961225412
2009-03-11,11930.66,11904.61,12228.22,12228.22,-0.030920602622529884,0.5808092026341821
2009-03-12,12001.53,11848.5,12040.84,11905.47,-0.028346804812865813,0.6333015272495226
2009-03-13,12525.8,12303.7,12525.8,12395.18,-0.024966497669686675,0.23921396959843735
2009-03-16,12976.71,12615.45,12976.71,12657.87,-0.042289014317667795,0.67638410641462
2009-03-17,12878.09,12854.05,13226.31,12948.85,-0.034399467704767844,0.46344937605178377
2009-03-18,13117.17,13020.8,13167.2,13052.95,-0.03199470516750798,0.5007717554778951
2009-03-19,13130.92,12947.9,13205.17,13205.17,-0.032823233464514635,0.64837761712619
2009-03-20,12833.51,12797.1,13157.9,13157.9,-0.03170730140082564,0.4385035107676426
2009-03-23,13447.42,13001.55,13451.02,13001.55,-0.02761854595219727,0.37159407448175524
2009-03-24,13910.34,13538.16,13952.98,13773.17,-0.026403898683423375,0.27423868327110446
2009-03-25,13622.11,13567.45,13892.88,13754.77,-0.02147550804457464,0.5620764471891014
2009-03-26,14108.98,13819.1,14132.09,13821.28,-0.023881912558530918,0.4879529450785728
2009-03-27,14119.5,13955.66,14257.56,14257.56,-0.04067743386968263,0.581187200500777
2009-03-30,13456.33,13413.48,13893.15,13893.15,-0.03175936295145486,0.5450972469579759
2009-03-31,13576.02,13428.31,13696.69,13545.36,-0.00419527929093179,0.04056156227121036
2009-04-01,13519.54,13411.79,13788.41,13746.18,-0.001727341019129443,0.0025136213782301054
2009-04-02,14521.97,13953.56,14533.34,13963.34,-0.016287009463011055,0.20086496905761725
2009-04-03,14545.69,14392.19,14644.82,14547.52,-0.017099586315018074,0.15441501683214817
2009-04-06,14998.04,14778.51,15147.06,14920.84,-0.01382587204787262,0.3019516234456687
2009-04-07,14928.97,14743.71,14994.76,14922.09,-0.025825141997943207,0.526491659538489
2009-04-08,14474.86,14276.35,14715.7,14715.7,0.01414632749760719,0.23834593995459852
2009-04-09,14901.41,14656.16,14987.41,14686.48,-0.004384760912752119,0.020789580246929815
2009-04-14,15580.16,15140.39,15596.34,15302.14,-0.02542100597185334,0.39779045497575327
2009-04-15,15669.62,15213.39,15669.85,15344.59,-0.038008343310679316,0.7543521943702017
2009-04-16,15582.99,15517.39,15977.13,15928.82,0.0022262545241080586,0.031684590159731976
2009-04-17,15601.27,15541.31,15956.46,15956.46,-0.02047134186652718,0.6459943303368503
2009-04-20,15750.91,15382.96,15878.4,15574.32,-0.003383750826104797,0.007618926361744982
2009-04-21,15285.89,15065.59,15332.27,15065.59,-0.40465109772162466,0.9036966135539275
2009-04-22,14878.45,14830.59,15396.28,15328.83,-0.027187040051992666,0.08055399615983357
2009-04-23,15214.46,14867.59,15222.2,14958.24,-0.1737284400453519,0.845246232670261
2009-04-24,15258.85,15062.29,15367.48,15217.37,-0.1439965613980314,0.6351208460820355
2009-04-27,14840.42,14798.9,15160.69,15160.69,-0.05548121317518563,0.553394119081906
2009-04-28,14555.11,14457.99,15078.63,15057.25,-0.08900384352517102,0.7791772201017643
2009-04-29,14956.95,14714.51,14983.66,14767.92,-0.06872435757943342,0.1680099162051067
2009-04-30,15520.99,15204.1,15587.29,15369.11,0.006109662872268945,0.05122572097716734
2009-05-04,16381.05,15855.24,16387.12,15869.28,-0.07077392816799428,0.7637238581140399
2009-05-05,16430.08,16295.86,16580.54,16572.0,-0.09618067990932659,0.770507385770878
2009-05-06,16834.57,16268.03,16885.92,16348.76,-0.046420878984172034,0.2748383791023537
2009-05-07,17217.89,16880.6,17327.52,17278.31,-0.047463922801077245,0.2042083067809448
2009-05-08,17389.87,16970.2,17442.96,17149.31,0.006190969100251628,0.0029136898237503797
2009-05-11,17087.95,17032.44,17685.64,17381.0,0.08410694786739678,0.5446062378506019
2009-05-12,17153.64,16908.06,17239.65,16996.21,-0.06457858797482924,0.2028872802936714
2009-05-13,17059.62,17014.86,17372.15,17097.82,-0.005911280479450677,0.006824645363335926
2009-05-14,16541.69,16422.28,16630.33,16630.33,-0.053444025515640946,0.7030672347934149
2009-05-15,16790.7,16736.18,16953.41,16818.81,-0.03277904963001084,0.6902182313916988
2009-05-18,17022.91,16334.36,17062.49,16468.71,-0.05736631271571029,0.03526759187480113
2009-05-19,17544.03,17376.43,17588.93,17454.23,-0.06502756567640876,0.5755996692924167
2009-05-20,17475.84,17362.37,17611.0,17486.39,-0.03568234171093437,0.16674489156723468
2009-05-21,17199.49,17172.64,17415.26,17291.44,0.04014600996650203,0.09254527155114517
2009-05-22,17062.52,16740.27,17299.26,17169.57,-0.09394518160658358,0.9763017797234715
2009-05-25,17121.82,16789.0,17264.42,16999.05,-0.11173501278850732,0.31720014371157745
2009-05-26,16991.56,16977.71,17283.89,17050.34,0.048162215291830394,0.6951057310621819
2009-05-27,17885.27,17347.89,17984.02,17395.61,-0.003216372571173025,0.00685470173270573
2009-05-29,18171.0,17833.74,18227.79,18027.93,-0.005695391387025262,0.11735772906985092
2009-06-01,18888.59,18415.41,18895.8,18499.92,0.0037370020571427247,0.022194206632834165
2009-06-02,18389.08,18300.62,18916.61,18916.61,-0.027396162456877256,0.7591994982128245
2009-06-03,18576.47,18508.3,18967.39,18616.94,0.015100700052183329,0.14389321526172574
2009-06-04,18502.77,18108.8,18522.39,18417.9,0.004253730105533499,0.014596112015290978
2009-06-05,18679.53,18406.86,18722.49,18674.48,0.024399806754151144,0.46428649917676745
2009-06-08,18253.39,18236.05,18636.15,18521.79,0.027789109529342975,0.5232886146536471
2009-06-09,18058.49,17710.45,18475.51,18450.64,-0.008691631059681026,0.1248203695292988
2009-06-10,18785.66,18258.16,18789.85,18339.91,-0.010562377479208298,0.08508809573966575
2009-06-11,18791.03,18564.87,18883.24,18578.89,0.014165946327353362,0.20592469456987506
2009-06-12,18889.68,18707.19,19161.97,19034.79,0.02047363543773762,0.5725182208939011
2009-06-15,18498.96,18433.3,18872.74,18712.06,-0.006018267190819963,0.0563307463686218
2009-06-16,18165.5,17859.74,18314.96,18235.97,0.006374936087126815,0.28719016568092026
2009-06-17,18084.6,17833.77,18255.13,17984.83,-0.0003556167440836659,9.073672587188984e-05
2009-06-18,17776.66,17655.82,18069.76,17955.68,-0.0052224261697718455,0.01970994135496793
2009-06-19,17920.93,17759.86,18015.11,17936.33,0.006718573499922079,0.019104158166053285
2009-06-22,18059.55,17906.39,18398.92,17906.39,0.00590590054056528,0.1360989453954375
2009-06-23,17538.37,17375.96,17682.87,17577.73,0.005694649567911145,0.70508018306966
2009-06-24,17892.15,17484.06,17912.07,17583.35,-0.023762534735620185,0.26270675119836434
2009-06-25,18275.03,18069.37,18340.91,18140.16,0.030993677416396366,0.24909932984884706
2009-06-26,18600.26,18360.71,18688.11,18408.37,-0.01351799874303991,0.08890043287276743
2009-06-29,18528.51,18451.76,18687.36,18561.11,0.02876877330183886,0.3782342955369911
2009-06-30,18378.73,18364.81,18883.24,18883.24,0.013712719614917592,0.047814810843929925
2009-07-02,18178.05,18053.1,18780.96,18780.96,-0.027192622933773464,0.6459826933932319
2009-07-03,18203.4,17894.81,18234.24,17961.18,-0.015727619215931986,0.1862677248645477
2009-07-06,17979.41,17897.68,18258.26,18020.1,-0.03981180505246889,0.720718815814147
2009-07-07,17862.27,17821.71,18159.99,17943.49,-0.006752371968981867,0.024889212454843282
2009-07-08,17721.07,17493.62,17819.31,17652.98,-0.0426557200904134,0.6792772013892379
2009-07-09,17790.59,17509.28,17836.95,17793.61,-0.009234124639271786,0.12295197814920328
2009-07-10,17708.42,17645.55,17851.22,17800.05,-0.03750851655916176,0.5065746400648442
2009-07-13,17254.63,17185.96,17612.45,17612.45,-0.04161402451017273,0.75791290290866
2009-07-14,17885.73,17581.43,17896.36,17631.67,-0.014494265463163467,0.12995658783318967
2009-07-15,18258.66,18030.1,18289.0,18042.59,-0.04640413442821774,0.9108640386301787
2009-07-16,18361.87,18303.58,18700.6,18688.87,-0.02279407741246829,0.4831603163781585
2009-07-17,18805.66,18457.42,18855.86,18551.91,0.03741053050761768,0.5261541857263418
2009-07-20,19502.37,18960.54,19506.42,19005.19,0.014623979013107323,0.15020196378305276
2009-07-21,19501.73,19295.23,19601.86,19601.86,0.0050852545875071965,0.055385969579828366
2009-07-22,19248.17,19224.05,19641.75,19560.42,-0.0394925574350935,0.5848440972704353
2009-07-23,19817.7,19415.37,19824.18,19431.92,0.020576017450790046,0.4274269708213933
2009-07-24,19982.79,19715.15,20063.93,20063.93,0.009622932796672345,0.05843500039280324
2009-07-27,20251.62,20096.17,20385.69,20170.73,0.015333335550510462,0.2577819809519883
2009-07-28,20624.54,20109.55,20664.48,20261.94,-0.002004905372101956,0.06635293400090295
2009-07-29,20135.5,19787.48,20542.61,20404.51,0.0038263852238161525,0.002890182478774426
2009-07-30,20234.08,19955.32,20359.79,20150.26,-0.014309590574114526,0.2937752375431838
2009-07-31,20573.33,20474.05,20712.66,20546.07,-0.002195194310211509,0.0027842700567398773
2009-08-03,20807.26,20449.19,20816.61,20582.68,-0.0011320536760629993,0.0015938664716283505
2009-08-04,20796.43,20748.61,21196.75,21196.75,-0.02123219985702154,0.1410562710889247
2009-08-05,20494.77,20436.65,20995.81,20779.77,0.01526039667976829,0.2966121728824622
2009-08-06,20899.24,20339.87,20904.93,20484.34,0.01665629926802126,0.10077218165628334
2009-08-07,20375.37,20316.78,20759.56,20708.12,0.006773967177328385,0.2469951344708497
2009-08-10,20929.52,20730.41,21010.47,20758.52,-0.032856991112481276,0.6169872533044517
2009-08-11,21074.21,20733.34,21088.07,20774.97,-0.004593730331138737,0.05168186914940928
2009-08-12,20435.24,20417.76,20725.9,20725.9,0.008214018885883037,0.29100008661147164
2009-08-13,20861.3,20746.92,20943.86,20767.86,-0.021603784719106487,0.49754578090360063
2009-08-14,20893.33,20639.56,21037.17,21023.96,-0.0015507792888038454,0.001989867028928367
2009-08-17,20137.65,20058.1,20471.77,20467.3,0.001125797098664077,0.012737725031264666
2009-08-18,20306.27,19916.28,20409.19,20125.55,0.003238304703125423,0.01735185354566521
2009-08-19,19954.23,19824.86,20352.94,20195.09,-0.023913353722304267,0.5165730215577959
2009-08-20,20328.86,20196.33,20465.22,20282.72,0.015910323163675764,0.197323144831007
2009-08-21,20199.02,20002.78,20439.42,20288.56,0.0007105706011575914,0.0001398790044772023
2009-08-24,20535.94,20433.61,20649.96,20649.96,-0.007995927749156759,0.5377571160715933
2009-08-25,20435.24,20143.51,20476.25,20246.79,-0.004651680857037793,0.19541061015945296
2009-08-26,20456.32,20401.74,20576.6,20542.76,-0.01893616533878461,0.18250422086462817
2009-08-27,20242.75,20147.34,20364.4,20289.34,0.021788214970941227,0.10489321647575847
2009-08-28,20098.62,20004.7,20409.13,20409.13,-0.012592464522193722,0.08990294263370356
2009-08-31,19724.19,19592.07,19827.13,19827.13,-0.00843543828559792,0.045263094500621194
2009-09-01,19872.3,19734.27,19961.74,19961.74,-0.016480005147305733,0.6238286837936791
2009-09-02,19522.0,19425.86,19611.07,19560.27,0.010034884393790015,0.12723187592837612
2009-09-03,19761.68,19526.89,19823.03,19526.89,0.002253797250093477,0.010374351452043974
2009-09-04,20318.62,19744.45,20413.61,19830.02,0.054896117494762975,0.3263696873985517
2009-09-07,20629.31,20446.16,20667.58,20502.85,-0.0028446599113192595,0.12127232641674797
2009-09-08,21069.81,20617.4,21133.71,20617.4,-0.002985505249953747,0.03676451370593282
2009-09-09,20851.04,20825.16,21085.09,21085.09,0.005417496094200571,0.1616966697686902
2009-09-10,21069.56,21020.92,21322.55,21131.08,0.013761729326987016,0.09822894140778589
2009-09-11,21161.42,20980.15,21306.11,21122.31,0.0037088479958236813,0.16837245463353184
2009-09-14,20932.2,20821.59,21045.0,20841.51,0.009224859745793164,0.6759902881272026
2009-09-15,20866.37,20819.93,21049.22,21049.22,0.018920932679261964,0.552915864889623
2009-09-16,21402.92,20950.38,21403.13,21086.75,0.03469071524688496,0.4087428171945415
2009-09-17,21768.51,21636.52,21929.79,21674.71,-0.015487766374943816,0.45281112931704426
2009-09-18,21623.45,21515.93,21765.98,21640.97,0.0138975967669703,0.6258259892690013
2009-09-21,21472.85,21457.35,21730.71,21574.94,0.02958760963738111,0.8404320730301023
2009-09-22,21701.14,21491.69,21704.14,21594.34,0.011948874977173627,0.7344225832046344
2009-09-23,21595.52,21524.33,21742.39,21655.62,0.030378952247127774,0.6752013350670636
2009-09-24,21050.73,20963.37,21399.23,21386.47,-0.002118311751636339,0.0026362983834408026
2009-09-25,21024.4,20766.46,21065.73,20810.81,0.007812090486334291,0.19513364153888488
2009-09-28,20588.41,20534.82,20829.51,20798.52,0.0052871378082774015,0.013702420114999092
2009-09-29,21013.17,20889.81,21087.25,20889.81,0.004015645945153164,0.06539942547049468
2009-09-30,20955.25,20792.98,21090.49,21036.18,-0.03905867359736181,0.5615470317660539
2009-10-02,20375.49,20323.59,20470.92,20380.23,-0.0015402150174388543,0.005370843146550433
2009-10-05,20429.07,20305.06,20489.95,20342.58,-0.025423972788858263,0.38381905419727125
2009-10-06,20811.53,20509.64,20824.13,20509.64,0.004014988756569899,0.037369351913971345
2009-10-07,21241.59,21072.59,21343.75,21074.98,-0.0018532460319788842,0.006120825192066987
2009-10-08,21492.9,21284.42,21524.05,21418.27,0.008077684142037625,0.012890956809093046
2009-10-09,21499.44,21421.77,21572.7,21572.7,-0.007295322974057406,0.018579440832438524
2009-10-12,21299.35,21262.71,21623.33,21623.33,0.03535055729858689,0.2573333836005252
2009-10-13,21467.36,21371.82,21679.15,21371.82,-0.016786479672653475,0.07650646394981198
2009-10-14,21886.48,21562.66,21893.42,21564.33,0.005310297103479655,0.059959306553644294
2009-10-15,21999.08,21971.48,22250.35,22209.19,-0.03748896963694835,0.7837171600041332
2009-10-16,21929.9,21899.17,22143.01,22138.06,-0.009114689594162062,0.09889193099241093
2009-10-19,22200.46,21761.83,22250.23,21761.83,-0.01639661807035432,0.40460560976502175
2009-10-20,22384.96,22260.41,22451.62,22260.41,-0.025882583916839817,0.23346357682415636
2009-10-21,22318.11,22200.64,22407.14,22299.65,-0.015798204430327086,0.26177880750469784
2009-10-22,22210.52,22002.79,22266.74,22237.37,0.014445960546418895,0.06290891419870082
2009-10-23,22589.73,22407.4,22620.01,22438.9,-0.021974850190780562,0.5318376152253228
2009-10-27,22169.59,22016.79,22277.06,22016.79,-0.022011148419436122,0.518270276274848
2009-10-28,21761.58,21740.33,22149.04,22004.55,-0.02933088298572851,0.5861693845016338
2009-10-29,21264.99,21134.33,21346.55,21290.09,-0.009049924517183167,0.04191487466490818
2009-10-30,21752.87,21720.41,21953.59,21720.41,-0.019038885215677807,0.446858861661928
2009-11-02,21620.19,21130.9,21632.9,21194.12,-0.008350526259665083,0.038004754479332936
2009-11-03,21240.06,21223.42,21684.73,21598.63,-0.00340372221663509,0.07975116276251432
2009-11-04,21614.77,21360.66,21699.84,21396.5,0.0013978735134004413,0.027843747502133066
2009-11-05,21479.08,21372.99,21549.1,21405.06,-0.00643419786251759,0.1137222637897289
2009-11-06,21829.72,21780.57,21931.36,21866.72,-0.022594578162600656,0.4363402188576088
2009-11-09,22207.55,21941.62,22214.85,22004.51,-0.012425807991177604,0.09969016936857752
2009-11-10,22268.16,22200.24,22556.56,22556.56,-0.010377238210117263,0.5271755687531067
2009-11-11,22627.21,22396.04,22643.66,22534.14,-0.001164495026917096,0.0011434592656132418
2009-11-12,22397.57,22359.09,22707.36,22660.47,0.033714398101263664,0.31080999332943143
2009-11-13,22553.63,22343.99,22585.53,22381.34,-0.021818843526179632,0.4930376972623943
2009-11-16,22943.98,22770.69,22998.85,22789.99,-0.004784749461413463,0.07850379160687997
2009-11-17,22914.15,22798.02,23000.37,23000.37,0.0008070113599621496,0.0006702402079281975
2009-11-18,22840.33,22645.74,23099.57,22974.36,0.012211801831296892,0.22535288910586096
2009-11-19,22643.16,22587.18,22894.84,22894.84,-0.0009003782279884524,0.007638451214267551
2009-11-20,22455.84,22376.36,22584.55,22486.56,0.007157869443571729,0.5741060230797131
2009-11-23,22771.39,22490.34,22794.13,22541.69,-0.010349929380709312,0.18932816135132874
2009-11-24,22423.14,22395.38,22813.93,22697.62,0.018828716691242378,0.45302174302226583
2009-11-25,22611.8,22336.07,22638.89,22505.93,-0.002564353332041812,0.06400520147078799
2009-11-26,22210.41,22108.26,22580.25,22580.25,-0.019613745873156903,0.5414821904626539
2009-11-27,21134.5,21002.49,21685.13,21623.92,0.016162021868633622,0.05999525344932554
2009-11-30,21821.5,21687.69,21924.08,21687.69,-0.02454679038707162,0.942741382141108
2009-12-01,22113.15,21789.41,22130.75,21813.42,0.13883667385379667,0.4910190160818652
2009-12-02,22289.57,22266.69,22439.36,22402.51,0.1467652474275437,0.5105341862938495
2009-12-03,22553.87,22333.67,22593.72,22503.68,-0.004316984214285952,0.09028992947913377
2009-12-04,22498.15,22240.86,22528.84,22400.49,-0.0004027997444939897,0.001376433988978114
2009-12-07,22324.96,22256.11,22476.62,22387.23,0.006320417283622795,0.21383820380522686
2009-12-08,22060.52,22055.02,22306.17,22306.17,-0.020777224415015668,0.7849739529361494
2009-12-09,21741.76,21658.27,22034.81,21905.8,0.154801602234446,0.543995862255583
2009-12-10,21700.04,21565.58,21981.38,21939.12,0.008483117278193973,0.15116690114100736
2009-12-11,21902.11,21796.83,22143.84,21796.83,-0.003828051860137196,0.0906602776611138
2009-12-14,22085.75,21546.53,22225.77,21638.97,-0.013892675861212813,0.43703095450866325
2009-12-15,21813.92,21779.92,22032.16,22032.16,-0.018331336425077286,0.2200490607020424
2009-12-16,21611.74,21517.59,21907.29,21840.25,-0.0033016436793442258,0.05667096388913474
2009-12-17,21347.63,21218.9,21665.79,21665.79,-0.00416198169105688,0.16291748635108508
2009-12-18,21175.88,21078.2,21281.91,21162.43,-0.0016018643703840406,0.005531160406953679
2009-12-21,20948.1,20932.77,21178.45,21110.24,-0.0019233715035320428,0.01504948629157346
2009-12-22,21092.04,21029.28,21229.71,21151.85,0.006903861201839729,0.052060498592588454
2009-12-23,21328.74,21017.02,21339.18,21115.88,-0.001487745581313073,0.0108917701982028
2009-12-24,21517.0,21357.29,21591.99,21378.79,-0.0003793925165649051,0.00011850749630295638
2009-12-28,21480.22,21474.11,21739.39,21622.13,-0.02227688052113645,0.726711312508313
2009-12-29,21499.44,21392.9,21608.98,21544.44,0.0013836104075400989,0.005617344399483142
2009-12-30,21496.62,21320.11,21620.74,21469.33,0.0404926817434852,0.18642112553058957
2009-12-31,21872.5,21587.48,21886.32,21654.25,0.04904692528736662,0.5280421124256687
2010-01-04,21823.28,21689.22,22024.83,21860.04,-0.012049743974054375,0.261852554663123
2010-01-05,22279.58,21987.27,22297.04,22092.15,-0.007682205677509894,0.301311843947782
2010-01-06,22416.67,22277.13,22514.79,22357.46,-0.008570919584138515,0.4841554442824413
2010-01-07,22269.45,22169.61,22548.03,22548.03,-0.003733259380371338,0.02389151985094912
2010-01-08,22296.75,22206.16,22443.22,22282.75,0.012360082945845601,0.3814037941916672
2010-01-11,22411.52,22373.96,22671.92,22524.18,0.06640398241192716,0.37530363044094656
2010-01-12,22326.64,22192.98,22476.12,22378.23,0.005786763958217747,0.03781823228170373
2010-01-13,21748.6,21688.17,22012.04,21990.68,0.013319266571032882,0.06938529997628315
2010-01-14,21716.95,21707.1,21988.93,21871.01,0.008401538701594196,0.15609179945687765
2010-01-15,21654.16,21581.07,21788.85,21715.09,0.01462350422761203,0.09348335301175241
2010-01-18,21460.01,21320.97,21645.68,21418.34,0.023815106206085304,0.15348919379179632
2010-01-19,21677.98,21335.6,21681.69,21481.11,-0.005221514434408884,0.014819545829488823
2010-01-20,21286.17,21171.3,21561.56,21543.25,-0.014628977210738288,0.3449079307486535
2010-01-21,20862.67,20828.24,21272.26,21192.83,0.018240093956714436,0.05988094581633127
2010-01-22,20726.18,20250.36,20738.99,20527.2,-0.0029583420889385164,0.009573426689553794
2010-01-25,20598.55,20422.67,20619.7,20447.79,-0.015104889744590233,0.3868836109826845
2010-01-26,20109.33,20046.6,20560.11,20560.11,-0.0015620338029187076,0.04137482638891591
2010-01-27,20033.07,19923.55,20340.82,20185.8,0.0016186377364113824,0.0014201742840593888
2010-01-28,20356.37,20170.15,20437.56,20202.33,-0.01948125220486819,0.39964313755634473
2010-01-29,20121.99,19916.34,20327.69,20026.52,0.08510831781082713,0.595019209772928
2010-02-01,20243.75,19845.93,20254.24,19987.67,-0.018287176099321376,0.45292241172345865
2010-02-02,20272.18,20181.28,20533.96,20432.96,-0.005402510816842234,0.015115334069593738
2010-02-03,20722.08,20315.31,20780.5,20486.15,0.007733872265710937,0.05351105252111972
2010-02-04,20341.64,20316.33,20554.2,20534.74,0.0023500383894722384,0.002438002086745603
2010-02-05,19665.08,19655.88,19822.93,19706.24,0.0021166943779347834,0.02823357438681052
2010-02-08,19550.89,19423.05,19673.11,19614.85,-0.008813374921723802,0.05802119720101876
2010-02-09,19790.28,19461.2,19843.87,19493.5,0.015909895613067403,0.3372073962502393
2010-02-10,19922.22,19681.54,19976.66,19914.84,0.013067031741422111,0.21516799377467782
2010-02-11,20290.69,20095.53,20310.79,20095.53,-0.030877397567153665,0.6305832075948962
2010-02-12,20268.69,20212.55,20428.32,20240.67,-0.0010390531048557602,0.0017333801092072384
2010-02-17,20534.01,20471.36,20684.22,20657.86,-0.037802289692890324,0.4791993724984087
2010-02-18,20422.15,20381.3,20569.61,20534.77,-0.018192707973841322,0.3991234594802116
2010-02-19,19894.02,19874.55,20261.49,20261.49,0.023296931461229006,0.25792212575711515
2010-02-22,20377.27,20313.15,20427.09,20407.84,0.0028500088694259746,0.005138209838453785
2010-02-23,20623.0,20120.1,20711.75,20218.51,0.019837782977603323,0.1553273599429025
2010-02-24,20467.74,20351.05,20583.84,20357.42,0.04164715414170527,0.38164266100466476
2010-02-25,20399.57,20261.98,20644.27,20512.38,-0.0492430306433909,0.6067653125045853
2010-02-26,20608.7,20567.58,20662.84,20657.83,-0.028308413912943524,0.28666627942364986
2010-03-01,21056.93,20853.08,21056.93,20853.08,-0.012444002422109853,0.32428725625566657
2010-03-02,20906.11,20847.46,20961.83,20921.44,0.04207720556770412,0.37407453215380787
2010-03-03,20876.79,20845.16,21016.29,21016.29,-0.004211828492057573,0.02518105395027781
2010-03-04,20575.78,20575.78,21000.13,20983.81,0.03367708074332518,0.09403522449698967
2010-03-05,20787.97,20654.94,20820.97,20820.97,-0.007801031361297793,0.19860847872561693
2010-03-08,21196.87,21080.76,21257.09,21099.71,-0.001761493241129931,0.009599894607232675
2010-03-09,21207.55,21128.93,21277.66,21153.62,0.00624848308176987,0.01719316167034626
2010-03-10,21208.29,21156.09,21293.52,21293.52,0.0027529635009190933,0.06851899652129467
2010-03-11,21228.2,21059.06,21333.06,21333.06,-0.006094304325822477,0.07305063308647305
2010-03-12,21209.74,21116.84,21260.07,21249.8,-0.016443555365946237,0.3287410423433306
2010-03-15,21079.1,20964.31,21116.5,21036.42,-0.05059529123359779,0.6106987704307055
2010-03-16,21022.93,20986.69,21196.83,21135.79,0.011699590453452565,0.19313102903732193
2010-03-17,21384.49,21159.43,21440.18,21183.6,0.0017173571127032073,0.0064036857298800575
2010-03-18,21330.67,21287.37,21440.81,21429.69,-0.004310304732223424,0.031956358542198894
2010-03-19,21370.82,21257.8,21389.0,21359.55,-0.012983405024991373,0.11128557798827109
2010-03-22,20933.25,20899.69,21120.43,21120.43,-0.01789904222149742,0.3628872896802655
2010-03-23,20987.78,20971.56,21211.08,21070.65,-0.001733163693781407,0.004576503383039449
2010-03-24,21008.62,20974.05,21205.5,21203.5,-0.018448567850865807,0.7098319451964689
2010-03-25,20778.55,20659.28,20800.95,20799.05,0.0015774545279401342,0.0029352744251511294
2010-03-26,21053.11,20679.65,21126.75,20679.65,-0.026443050673404772,0.2620026262183033
2010-03-29,21237.43,21125.91,21318.23,21148.05,-0.0004883504206483142,0.0005298732600384473
2010-03-30,21374.79,21202.17,21450.98,21230.53,0.006552069144409602,0.0054690004994457355
2010-03-31,21239.35,21230.29,21446.8,21366.62,-0.006496841708152612,0.11666360318393962
2010-04-01,21537.0,21373.16,21547.66,21390.89,-0.007773437435837735,0.09165380512146032
2010-04-07,21928.77,21747.57,21935.41,21828.35,-0.011093040106795637,0.6524146557722038
2010-04-08,21867.04,21813.35,21949.25,21836.42,0.005733658734073595,0.01862040948096508
2010-04-09,22208.5,21963.78,22249.23,22014.73,0.01166964170304593,0.026310410280581634
2010-04-12,22138.17,22131.93,22388.77,22388.77,-0.015104065307058448,0.3295829620567968
2010-04-13,22103.53,22008.05,22290.67,22216.11,-0.029045721085653526,0.6330439952831737
2010-04-14,22121.43,22061.77,22192.33,22183.05,-0.00869051257330669,0.17891253134207782
2010-04-15,22157.82,22113.21,22337.89,22265.36,0.0014069475422384867,0.0036124517174386125
